Company_ID,Net_worth_to_Assets,Retained_Earnings_to_Total_Assets,Working_Capital_to_Total_Assets,Working_Capital_to_Equity,Equity_to_Longterm_Liability,Current_Liabilities_to_Equity,Liability_to_Equity,Current_Liability_to_Current_Assets,Borrowing_dependency,Debt_ratio_percentage,Persistent_EPS,Per_Share_Net_profit_pre_tax,Operating_Profit_Per_Share,Tax_rate,Operating_Gross_Margin
id_4254,0.879160746,0.950298647,0.88330441,0.741190659,0.110933234,0.331651787,0.279358557,0.021736345,0.369637181,0.120839254,0.255270871,0.20599533,0.098119046,0.113169349,0.599432105
id_4255,0.939172234,0.954505886,0.907124991,0.740084653,0.111496591,0.328220358,0.276500756,0.012374329,0.36984967,0.060827766,0.259903564,0.209083377,0.140216595,0.062658164,0.617535566
id_4256,0.905493243,0.954343917,0.888373811,0.740298629,0.118720752,0.327953412,0.277898066,0.01089147,0.372568405,0.094506757,0.2737071,0.22294193,0.151046332,0.113574248,0.615690627
id_4257,0.922151344,0.968591837,0.875822845,0.738958215,0.110933234,0.328841912,0.277153918,0.016596492,0.369637181,0.077848656,0.303583247,0.259019357,0.182476997,0.208017006,0.621744332
id_4258,0.912718808,0.94087047,0.838083434,0.737057412,0.110933234,0.329602047,0.277560728,0.023216916,0.369807172,0.087281192,0.225772903,0.177374407,0.105040306,0,0.606610069
id_4259,0.911116486,0.94516333,0.819992589,0.736026034,0.110933234,0.329608007,0.277632882,0.025956544,0.369637181,0.088883514,0.234281932,0.191308277,0.117824281,0.276444984,0.605075023
id_4260,0.866100311,0.939636644,0.809427788,0.736358989,0.115902007,0.331398139,0.280259067,0.029983806,0.373646504,0.133899689,0.231729224,0.185207502,0.114567218,0.120761211,0.612714222
id_4261,0.86316776,0.935449253,0.831696967,0.738149291,0.112736356,0.332262023,0.280479452,0.027816387,0.374547903,0.13683224,0.224638366,0.181215636,0.110007328,0.261362486,0.607028063
id_4262,0.84409106,0.944140614,0.795067577,0.73579685,0.112796946,0.334199679,0.282146476,0.035876699,0.373350139,0.15590894,0.221991113,0.177374407,0.099340445,0.194655329,0.597270067
id_4263,0.888381655,0.956341577,0.903016145,0.742041502,0.110933234,0.331186045,0.278801238,0.019631498,0.369637181,0.111618345,0.320695849,0.260601039,0.190212523,0,0.604383171
id_4264,0.787465611,0.900805164,0.772331813,0.735080911,0.110933234,0.34486466,0.291487996,0.043124596,0.377793385,0.212534389,0.184078661,0.166001356,0.088429281,0,0.595071996
id_4265,0.809656257,0.90882511,0.787303407,0.736148549,0.132919042,0.334339907,0.286655762,0.035221066,0.387515294,0.190343743,0.17850052,0.146192664,0.075563879,0,0.60934865
id_4266,0.900867672,0.953550875,0.803958617,0.735240574,0.118854206,0.327690368,0.278126309,0.018729483,0.373180148,0.099132328,0.246572752,0.200120509,0.098770458,0.128960421,0.599922167
id_4267,0.88212353,0.940730909,0.804337412,0.73561311,0.111719202,0.331255445,0.27917319,0.031732263,0.37185489,0.11787647,0.242223693,0.194923552,0.105203159,0.086648446,0.598740253
id_4268,0.893218853,0.913745679,0.692915694,0.728187739,0.110933234,0.33018111,0.27852834,0.144122341,0.374910252,0.106781147,0.214900255,0.170746404,0.090872079,0.573438607,0.60375618
id_4269,0.847084077,0.948597248,0.807712452,0.736796009,0.116293514,0.333189876,0.281858063,0.032217914,0.37321929,0.152915923,0.256121774,0.207577013,0.127758326,0.123393056,0.600974358
id_4270,0.841400369,0.943787765,0.794433198,0.735815841,0.110933234,0.335585738,0.282419363,0.03725613,0.371872784,0.158599631,0.236078283,0.190931686,0.115137204,0.159732766,0.596513354
id_4271,0.891737461,0.927396968,0.824024601,0.736709275,0.113011487,0.330277281,0.278609863,0.026244962,0.370446875,0.108262539,0.203838518,0.160578444,0.091197785,0,0.595994465
id_4272,0.903921154,0.933271146,0.815163817,0.735876981,0.110933234,0.329885136,0.277974316,0.027331033,0.370191888,0.096078846,0.228041978,0.182646682,0.106098852,0.200425144,0.604109313
id_4273,0.77555401,0.895607319,0.72919893,0.728332403,0.136857196,0.343738581,0.295283654,0.056694258,0.388427876,0.22444599,0.107024676,0.088724863,0.080938034,0,0.595043169
id_4274,0.868549143,0.940463964,0.7905281,0.734888863,0.110933234,0.332446299,0.280078701,0.036062479,0.370449111,0.131450857,0.246667297,0.20855615,0.11904568,0.133819212,0.595936811
id_4275,0.836895728,0.939541515,0.817177554,0.738033359,0.110933234,0.336063282,0.282899472,0.033455768,0.369637181,0.163104272,0.238347357,0.190555095,0.112857259,0.108715457,0.596751178
id_4276,0.835958521,0.952695915,0.786387121,0.735230982,0.1133663,0.335490174,0.283001962,0.038508168,0.371111181,0.164041479,0.267278056,0.22294193,0.117580002,0.199817795,0.59820695
id_4277,0.937962935,0.903566874,0.846028236,0.736923309,0.110933234,0.328352983,0.276544793,0.018164889,0.370141562,0.062037065,0.199489458,0.158846125,0.090220666,0,0.596873694
id_4278,0.886114218,0.933593018,0.814830438,0.736238494,0.116591257,0.329782969,0.278933369,0.025946598,0.376095714,0.113885782,0.20289307,0.170746404,0.090057813,0.936734487,0.597529512
id_4279,0.862895668,0.910605843,0.782508815,0.734376888,0.110933234,0.332997933,0.280501753,0.038402186,0.374816309,0.137104332,0.194289496,0.153649168,0.084113672,0,0.594935067
id_4280,0.882697947,0.94381458,0.833210369,0.737578679,0.110933234,0.331361473,0.279137902,0.027054875,0.370855076,0.117302053,0.246950931,0.202003465,0.116684309,0.196274927,0.603691319
id_4281,0.909332769,0.94757537,0.811411789,0.735549443,0.114698542,0.328722011,0.277715518,0.023841257,0.371054144,0.090667231,0.216791151,0.171574904,0.104796026,0,0.601428386
id_4282,0.854974756,0.945141314,0.812920259,0.736964954,0.110933234,0.334004702,0.281145541,0.033024872,0.369637181,0.145025244,0.227947433,0.1818935,0.102027522,0.110638729,0.598992491
id_4283,0.9558908,0.944779843,0.831799634,0.735875422,0.110933234,0.327426086,0.275945239,0.014709481,0.369772503,0.0441092,0.230405597,0.1818935,0.106180278,0,0.607128958
id_4284,0.828612026,0.944646767,0.817182273,0.738433922,0.110933234,0.337326181,0.283868776,0.034035993,0.373108573,0.171387974,0.244398223,0.204790239,0.11595147,0.174309141,0.596419666
id_4285,0.894488617,0.949660633,0.771916905,0.733290973,0.110933234,0.330354129,0.278459346,0.039109931,0.369905588,0.105511383,0.249030916,0.201325601,0.122791304,0.084219051,0.602422923
id_4286,0.962239623,0.951659989,0.791636392,0.733869221,0.110933234,0.327265019,0.275753151,0.021149098,0.369817238,0.037760377,0.238630992,0.19206146,0.103737481,0.108816682,0.609773851
id_4287,0.96876984,0.953061397,0.835173069,0.735840735,0.110933234,0.326930022,0.27556538,0.010146135,0.369637181,0.03123016,0.27191075,0.22294193,0.13028255,0.105881162,0.614883466
id_4288,0.958551259,0.955397885,0.940581278,0.741080691,0.110933234,0.327476009,0.275863656,0.007822629,0.369637181,0.041448741,0.258958117,0.217820291,0.141112287,0.204980261,0.614256475
id_4289,0.869758442,0.938754919,0.867691793,0.74055999,0.110933234,0.332380581,0.2799926,0.024103651,0.369637181,0.130241558,0.22908197,0.185734729,0.114404364,0.227857071,0.600628432
id_4290,0.956041963,0.930101017,0.818286984,0.735215282,0.110933234,0.32762604,0.275941351,0.018321043,0.369764675,0.043958037,0.216129337,0.170143858,0.096001954,0,0.60510385
id_4291,0.924509478,0.94509359,0.861120989,0.738065571,0.110933234,0.328819194,0.277057148,0.018022909,0.370710808,0.075490522,0.242507327,0.192287414,0.120104226,0,0.622025397
id_4292,0.875835172,0.890606207,0.76005571,0.732594801,0.110933234,0.331931031,0.279576274,0.044585371,0.375955919,0.124164828,0.202609436,0.154101077,0.091767771,0,0.596398046
id_4293,0.768902863,0.920387286,0.772382951,0.735969829,0.111088567,0.354440774,0.29798622,0.043855973,0.387291621,0.231097137,0.220383852,0.175039542,0.099991857,0.133819212,0.595648539
id_4294,0.937116425,0.943418692,0.815168547,0.735317256,0.110933234,0.32821776,0.276575479,0.021978789,0.369637181,0.062883575,0.236740096,0.190630413,0.121162772,0.16631238,0.618667032
id_4295,0.848142214,0.905204456,0.806526609,0.736659828,0.110933234,0.334741971,0.28175712,0.034578158,0.375074651,0.151857786,0.182093221,0.14129698,0.079635209,0,0.596225083
id_4296,0.990083744,0.977504516,0.787251273,0.733491677,0.110933234,0.326534905,0.275010489,0.011776915,0.369799344,0.009916256,0.361444644,0.292987874,0.101864669,0.041400952,0.61723288
id_4297,0.89415606,0.946267044,0.801467483,0.735196547,0.110933234,0.329378924,0.278477993,0.027832724,0.369637181,0.10584394,0.234565567,0.192212096,0.107401677,0.230488916,0.610804422
id_4298,0.872449134,0.943505142,0.86218319,0.740024082,0.116161871,0.330812409,0.279805199,0.021355996,0.372814444,0.127550866,0.225489269,0.180688409,0.099340445,0.10162972,0.59818533
id_4299,0.855246848,0.936778213,0.823921344,0.737844907,0.128404434,0.329267287,0.281123365,0.020267664,0.378562817,0.144753152,0.222274747,0.179558635,0.107727384,0.230590141,0.600527537
id_4300,0.806149288,0.928063963,0.796961044,0.737438625,0.129319151,0.336409145,0.28727974,0.034830986,0.379995437,0.193850712,0.199584003,0.158394216,0.097874766,0,0.599828478
id_4301,0.961000091,0.962225548,0.855713315,0.736939803,0.110933234,0.327285469,0.275790137,0.01128483,0.369637181,0.038999909,0.246667297,0.198237554,0.115381484,0.094645207,0.614804191
id_4302,0.793512108,0.90900686,0.726596098,0.728683453,0.117679351,0.342447519,0.28993629,0.056436982,0.382689568,0.206487892,0.184740475,0.132936657,0.075482453,0,0.597133138
id_4303,0.93814433,0.932673295,0.871582387,0.738257901,0.110933234,0.32837105,0.276537434,0.015633192,0.370271292,0.06185567,0.215089345,0.170369812,0.109355916,0,0.627776416
id_4304,0.853070109,0.945990699,0.81004301,0.736792723,0.118891246,0.331199079,0.281309793,0.028452335,0.373567101,0.146929891,0.263307176,0.217820291,0.117742855,0.167324628,0.601839173
id_4305,0.817819028,0.93486,0.784740716,0.73557548,0.11651008,0.337453633,0.285343302,0.039215184,0.38018444,0.182180972,0.223220195,0.175792724,0.101294683,0,0.60512547
id_4306,0.799891163,0.936017408,0.858957882,0.745632199,0.120912869,0.340275267,0.288508934,0.028414448,0.379299817,0.200108837,0.230311052,0.18611132,0.114241511,0.244255491,0.598127676
id_4307,0.935483871,0.953601274,0.844233546,0.736881021,0.110933234,0.328208254,0.27663413,0.017483782,0.369637181,0.064516129,0.26160537,0.216313926,0.131911082,0.164692783,0.616483374
id_4308,0.874807268,0.936076647,0.835014394,0.737966862,0.112069006,0.331480364,0.279643786,0.026530382,0.373668871,0.125192732,0.221045665,0.17556677,0.10780881,0.018524142,0.609492786
id_4309,0.968709375,0.940467152,0.877022225,0.737783038,0.110933234,0.327218878,0.275566942,0.009485252,0.369637181,0.031290625,0.217074785,0.174211042,0.102108949,0.221986031,0.633260785
id_4310,0.96172567,0.937770215,0.947313776,0.741289598,0.110933234,0.327411181,0.27576858,0.007339607,0.369637181,0.03827433,0.220762031,0.176319952,0.101783242,0.133211864,0.617355396
id_4311,0.886174683,0.946843067,0.888566683,0.741190923,0.115297306,0.329891312,0.278928672,0.017210521,0.371280053,0.113825317,0.268696228,0.231151616,0.135086719,0.189897763,0.599208694
id_4312,0.93182574,0.966128495,0.912662878,0.740644609,0.110933234,0.328334311,0.276770863,0.012258519,0.369637181,0.06817426,0.297248747,0.254726218,0.184756942,0.212572123,0.616072587
id_4313,0.942769901,0.938150156,0.828445545,0.735919418,0.110933234,0.32809482,0.276375204,0.019302705,0.37027241,0.057230099,0.223787463,0.179935226,0.105691719,0.223403178,0.60110408
id_4314,0.85016779,0.941272132,0.827314079,0.738331629,0.110933234,0.334567694,0.281570707,0.031183319,0.369637181,0.14983221,0.254325423,0.210062514,0.140786581,0.192124709,0.597724095
id_4315,0.873356108,0.954547553,0.859454086,0.739782739,0.110933234,0.332305951,0.279741168,0.025102355,0.369637181,0.126643892,0.276637988,0.226180613,0.152919143,0.102540743,0.610631459
id_4316,0.904979291,0.937864212,0.862667237,0.738752282,0.110933234,0.329898537,0.277922505,0.02077711,0.371151442,0.095020709,0.224638366,0.176545906,0.107483104,0,0.60856311
id_4317,0.787072588,0.940110021,0.814181206,0.741186932,0.11747135,0.344832864,0.29159606,0.035621058,0.381259185,0.212927412,0.257161766,0.213301198,0.154547675,0.20872558,0.60124101
id_4318,0.86377241,0.95647633,0.785765703,0.734612773,0.11142495,0.333047978,0.280434744,0.037718134,0.372056195,0.13622759,0.24354732,0.198162235,0.114078658,0.179269157,0.598531256
id_4319,0.878888654,0.924978146,0.820348062,0.736801395,0.112444336,0.331327008,0.279377449,0.028726141,0.371485831,0.121111346,0.198260376,0.158695488,0.08582363,0,0.601277043
id_4320,0.930193186,0.941207724,0.887377364,0.739335567,0.110933234,0.32868267,0.276832653,0.015367583,0.369637181,0.069806814,0.224354732,0.183399864,0.104633173,0.100819921,0.615669006
id_4321,0.925235058,0.957388649,0.841121402,0.736936861,0.110933234,0.329020319,0.277027723,0.021262319,0.369637181,0.074764942,0.272761653,0.225653386,0.153814836,0.168134427,0.615265426
id_4322,0.895214197,0.935734408,0.846289216,0.738049206,0.113065707,0.330040118,0.278420774,0.022532163,0.372870362,0.104785803,0.224260187,0.176244634,0.110007328,0,0.613860102
id_4323,0.878707259,0.948818189,0.849636628,0.738857602,0.110933234,0.331511302,0.279388873,0.024938688,0.369637181,0.121292741,0.242980051,0.195601416,0.119941373,0.118129365,0.602581473
id_4324,0.879311909,0.94817974,0.836470373,0.737914899,0.110933234,0.33090859,0.279350189,0.025258426,0.371526092,0.120688091,0.281743406,0.235143481,0.13386532,0.072578196,0.609139653
id_4325,0.854581734,0.947027925,0.825336703,0.737985579,0.112454119,0.333422994,0.281180264,0.030158009,0.370337275,0.145418266,0.244587312,0.200421782,0.110333035,0.228970544,0.602127445
id_4326,0.925930405,0.949342665,0.856995275,0.737798689,0.111449795,0.327927578,0.277000336,0.014079082,0.369896641,0.074069595,0.242980051,0.19499887,0.109274489,0.092418261,0.621520921
id_4327,0.771926112,0.936229884,0.79371549,0.739574826,0.123614433,0.349604117,0.296703138,0.039159936,0.38571697,0.228073888,0.223787463,0.181667545,0.099829004,0.373620812,0.595799882
id_4328,0.939686187,0.993315053,0.907381789,0.740080476,0.110933234,0.327892445,0.276482654,0.010820353,0.369637181,0.060313813,0.440673159,0.417036981,0.351518606,0.273610689,0.607244267
id_4329,0.874263083,0.951640649,0.857739675,0.739618286,0.120400034,0.329448934,0.279679928,0.017882438,0.373475395,0.125736917,0.269641675,0.217142427,0.146486442,0.018726592,0.610242292
id_4330,0.854823593,0.950593751,0.854825437,0.740363596,0.111274825,0.333257051,0.28115847,0.025984257,0.370181823,0.145176407,0.258012669,0.219251337,0.128002606,0.219556635,0.604166967
id_4331,0.918039725,0.963191495,0.802003301,0.734863736,0.110933234,0.329391259,0.277326154,0.029134421,0.36979487,0.081960275,0.265859885,0.219477292,0.098526179,0.02793805,0.610141397
id_4332,0.911056021,0.95785982,0.92837304,0.742442831,0.110933234,0.329712258,0.277636134,0.015291739,0.370511739,0.088943979,0.244681857,0.195978007,0.123768423,0.074805142,0.619315643
id_4333,0.910511836,0.953650888,0.848883463,0.737752757,0.11437216,0.328598239,0.27766106,0.017628697,0.371625627,0.089488164,0.24156188,0.190931686,0.120022799,0,0.631949149
id_4334,0.872056111,0.939329164,0.862707685,0.740080412,0.120115356,0.329829471,0.279831473,0.018470741,0.374585927,0.127943889,0.231445589,0.187241094,0.116765736,0.126227351,0.61359345
id_4335,0.876228195,0.91715575,0.848782986,0.738895482,0.113164588,0.331474484,0.279549429,0.024788579,0.371738581,0.123771805,0.219816583,0.178202907,0.109030209,0.454094544,0.613449315
id_4336,0.864104967,0.938912785,0.754854959,0.732247195,0.112004383,0.332697501,0.280409003,0.046663414,0.372236251,0.135895033,0.219722038,0.174211042,0.098281899,0.113068124,0.59667911
id_4337,0.883604922,0.948759808,0.820725698,0.736699915,0.111561884,0.331318307,0.279083234,0.028951791,0.370076697,0.116395078,0.263968989,0.213677789,0.127025487,0.114890171,0.600772568
id_4338,0.867249146,0.933608881,0.874678462,0.741215199,0.110933234,0.332821766,0.280174505,0.024049054,0.370232149,0.132750854,0.210078472,0.174211042,0.091034932,0,0.597183586
id_4339,0.707289053,0.912276901,0.863225072,1,1,0.53663485,0.652346902,0.025172618,0.887434772,0.292710947,0.161671551,0.121940197,0.049425943,0,0.594711656
id_4340,0.93886991,0.943983016,0.83907156,0.736540472,0.111163615,0.327730662,0.276511928,0.015347591,0.369724414,0.06113009,0.231540134,0.18822023,0.10829737,0.233626885,0.606581242
id_4341,0.881367718,0.948332145,0.85467711,0.739102557,0.110933234,0.331523745,0.279221272,0.024545408,0.372219476,0.118632282,0.257161766,0.210062514,0.138099503,0.155278874,0.614378991
id_4342,0.979986093,0.919505666,0.939202125,0.740312792,0.110933234,0.326724152,0.275262983,0.003861829,0.369637181,0.020013907,0.197409473,0.158469534,0.082078007,0,0.593255884
id_4343,0.878253772,0.930368642,0.853681343,0.739158658,0.121645226,0.328898968,0.279416713,0.016519534,0.376733179,0.121746228,0.215089345,0.170746404,0.094780555,0.07601984,0.595706194
id_4344,0.888139795,0.953355046,0.908982327,0.742449733,0.110933234,0.331067831,0.278813545,0.018890504,0.369637181,0.111860205,0.263685355,0.219176019,0.148522107,0.205486385,0.611179175
id_4345,0.911509508,0.945751783,0.891164256,0.740221888,0.110933234,0.329490139,0.27761496,0.017171132,0.369637181,0.088490492,0.246572752,0.199367327,0.124338409,0.14343557,0.610826042
id_4346,0.94969314,0.960268504,0.860688582,0.737418236,0.110933234,0.327847382,0.276143166,0.014285901,0.369637181,0.05030686,0.284107025,0.232582662,0.154873382,0.105881162,0.618789547
id_4347,0.900504883,0.943967022,0.782076212,0.733882476,0.110933234,0.330292563,0.278144459,0.035996511,0.370776791,0.099495117,0.224165642,0.179257362,0.102271802,0.184127948,0.602120238
id_4348,0.887504913,0.953811308,0.874448719,0.740183355,0.110933234,0.330644894,0.27885177,0.020683314,0.369637181,0.112495087,0.295641486,0.266626497,0.182476997,0.237574653,0.604051658
id_4349,0.852011972,0.938860579,0.786310974,0.73486959,0.110933234,0.334260774,0.281404455,0.038301258,0.37657549,0.147988028,0.230783776,0.184830911,0.10422604,0.041198502,0.605255192
id_4350,0.955225686,0.948228284,0.830075071,0.735801708,0.110933234,0.327401387,0.275966209,0.01469952,0.369637181,0.044774314,0.244587312,0.202154101,0.129224005,0.240813848,0.622414563
id_4351,0.804305106,0.914273157,0.84461916,0.743304343,0.110933234,0.340817266,0.287625513,0.030986408,0.379656574,0.195694894,0.179635057,0.145138209,0.075889586,0,0.594387351
id_4352,0.936904798,0.958363717,0.942936226,0.742050955,0.110933234,0.328124082,0.2765831,0.01006298,0.369793752,0.063095202,0.265670795,0.222414702,0.15300057,0.204777812,0.633426541
id_4353,0.814009735,0.938369295,0.849287506,0.742834722,0.117744845,0.338025432,0.285933621,0.029051592,0.381453779,0.185990265,0.230027418,0.187843639,0.116114323,0.208421905,0.597990746
id_4354,0.936058288,0.946760904,0.866008219,0.738019789,0.110933234,0.328190397,0.276612908,0.015132725,0.369995057,0.063941712,0.243263685,0.195676734,0.126211221,0.083814151,0.621081307
id_4355,0.854218944,0.923524526,0.806066846,0.736432617,0.115702464,0.332649846,0.281209868,0.032189328,0.375254707,0.145781056,0.192209511,0.154025759,0.092419184,0,0.599396071
id_4356,0.872660761,0.946272536,0.916635304,0.743962476,0.118169262,0.330075354,0.279790137,0.014897771,0.372360389,0.127339239,0.25545996,0.206748512,0.114241511,0.105476263,0.601111287
id_4357,0.883483992,0.921745862,0.838866021,0.737939438,0.110933234,0.33133664,0.279089338,0.026254739,0.372331312,0.116516008,0.209416659,0.169240039,0.090790652,0,0.601788726
id_4358,0.9439792,0.961764608,0.89106675,0.739101429,0.110933234,0.328109513,0.27633352,0.013068987,0.369637181,0.0560208,0.278528883,0.224448294,0.15300057,0.049802612,0.616512201
id_4359,0.807721377,0.920318923,0.797586356,0.737430804,0.112960621,0.340110742,0.286998022,0.037646295,0.384606438,0.192278623,0.182944124,0.141522934,0.066606954,0,0.601723865
id_4360,0.949904768,0.927640455,0.841304296,0.736445993,0.110933234,0.327832968,0.276136302,0.016250516,0.370187415,0.050095232,0.221991113,0.17767568,0.102190375,0,0.617182433
id_4361,0.886446776,0.93848555,0.844724291,0.738235732,0.110933234,0.330870235,0.278912478,0.024526839,0.369637181,0.113553224,0.232485582,0.183851774,0.092663464,0.141309849,0.598682598
id_4362,0.977204704,0.933731321,0.82819622,0.735406567,0.110933234,0.326658936,0.275335491,0.007770738,0.369637181,0.022795296,0.218114777,0.17428636,0.095187688,0.241016297,0.603057121
id_4363,0.944765245,0.967400433,0.849146648,0.736941253,0.110933234,0.327457688,0.276306332,0.012587911,0.369637181,0.055234755,0.294885128,0.242901258,0.164888853,0.087964369,0.628432235
id_4364,0.876590985,0.942646639,0.82508145,0.737200725,0.110933234,0.332070804,0.279525077,0.029379355,0.369637181,0.123409015,0.238536447,0.19545078,0.120022799,0.229274218,0.60258868
id_4365,0.906944402,0.94164027,0.849496776,0.737891589,0.110933234,0.329805693,0.27782824,0.022092089,0.369637181,0.093055598,0.228609246,0.176545906,0.097711913,0,0.601558108
id_4366,0.956525682,0.960040296,0.897232656,0.739047074,0.110933234,0.32766332,0.275926432,0.010762348,0.369669614,0.043474318,0.266616243,0.21488288,0.146242163,0.069035327,0.619459779
id_4367,0.90144209,0.961267475,0.88624232,0.740336592,0.117138191,0.328406342,0.278097566,0.012907775,0.372548274,0.09855791,0.305285052,0.269111998,0.172868659,0.088268043,0.616872541
id_4368,0.922907156,0.966536854,0.867312081,0.738457022,0.110933234,0.328875292,0.277122376,0.017559287,0.369637181,0.077092844,0.294601494,0.250734353,0.176939989,0.216621115,0.620987619
id_4369,0.912416483,0.951969692,0.818551721,0.735916084,0.112212526,0.329281174,0.277574275,0.025076589,0.370359642,0.087583517,0.252339983,0.204564284,0.1341096,0.130073894,0.613362833
id_4370,0.903679294,0.944518827,0.818157101,0.736065288,0.110933234,0.330039667,0.277985924,0.027262577,0.369637181,0.096320706,0.237496455,0.191082323,0.116765736,0.190606337,0.605255192
id_4371,0.899900233,0.946676892,0.815560489,0.735982466,0.113193172,0.329673082,0.278175857,0.02631122,0.371796736,0.100099767,0.243830954,0.196881826,0.129468284,0.112055876,0.613305179
id_4372,0.871209602,0.932772823,0.833774922,0.73800491,0.112643152,0.331672601,0.279889805,0.026882113,0.374062534,0.128790398,0.217358419,0.171650222,0.102271802,0,0.605557878
id_4373,0.852495692,0.946268942,0.811562755,0.736936823,0.115260688,0.332517196,0.281361647,0.0307954,0.371649112,0.147504308,0.228609246,0.184228365,0.105854572,0.21145865,0.598242984
id_4374,0.85077244,0.954627193,0.871717572,0.741998335,0.110933234,0.334504761,0.281514048,0.025804893,0.369637181,0.14922756,0.353502884,0.287414326,0.224493119,0.029658872,0.602956226
id_4375,0.814856245,0.926908828,0.776702134,0.734790159,0.110933234,0.33806083,0.285797724,0.041205075,0.377376237,0.185143755,0.214332987,0.170671085,0.101294683,0.584877012,0.596924141
id_4376,0.865586359,0.938484043,0.726489255,0.730098213,0.111120196,0.332837721,0.280296596,0.060134727,0.376490495,0.134413641,0.215089345,0.172629359,0.096327661,0,0.597745716
id_4377,0.798651631,0.891757808,0.798369044,0.738049001,0.110933234,0.339260351,0.288774375,0.036164154,0.373930568,0.201348369,0.163656992,0.129697974,0.052438726,0,0.59321985
id_4378,0.890588627,0.947845216,0.750970263,0.731945084,0.115406107,0.329177462,0.278675147,0.048003198,0.374484156,0.109411373,0.229460149,0.184303683,0.095187688,0.209737828,0.599324003
id_4379,0.85769568,0.939598982,0.759526305,0.732632276,0.117386155,0.331863407,0.280915732,0.044350397,0.373378098,0.14230432,0.249220006,0.198086917,0.104633173,0.077335763,0.597709682
id_4380,0.949874535,0.907891569,0.759144177,0.732345013,0.110933234,0.327555141,0.276136655,0.039520726,0.371321432,0.050125465,0.214711166,0.170143858,0.092337758,0.603603604,0.602458957
id_4381,0.866946821,0.950892719,0.793342198,0.735128896,0.112245555,0.332395891,0.280195295,0.035258025,0.372450977,0.133053179,0.25167817,0.20516683,0.121162772,0.131592266,0.601976102
id_4382,0.85210267,0.947259978,0.821620376,0.737778811,0.114633125,0.33330156,0.281395357,0.030360205,0.37102954,0.14789733,0.250070909,0.202530692,0.125804088,0.175118939,0.596563802
id_4383,0.886779333,0.933824067,0.833843944,0.737496054,0.114347712,0.330226767,0.278893631,0.024252131,0.371661414,0.113220667,0.220667486,0.174738269,0.097874766,0,0.596614249
id_4384,0.795930707,0.936105469,0.765767195,0.733929516,0.140748488,0.335359976,0.289373803,0.041783288,0.38594847,0.204069293,0.213671173,0.193492506,0.069538311,0.006478389,0.59434411
id_4385,0.844998035,0.940211366,0.777880653,0.734285208,0.117641503,0.332961734,0.282059671,0.038658397,0.372869244,0.155001965,0.254609057,0.213150561,0.126536927,0.045753619,0.595807089
id_4386,0.830667836,0.93871626,0.806942132,0.737345406,0.110933234,0.336945205,0.283618291,0.035486146,0.369637181,0.169332164,0.237118276,0.189575958,0.109600195,0.11003138,0.596599836
id_4387,0.862411948,0.958727624,0.807364289,0.73630227,0.113541442,0.332345736,0.280540013,0.031985953,0.370619102,0.137588052,0.284390659,0.237704301,0.130201124,0.176637311,0.598120469
id_4388,0.903256039,0.879146179,0.79128276,0.734421513,0.110933234,0.330040079,0.278006355,0.032977744,0.372351443,0.096743961,0.197598563,0.155984033,0.088510708,0,0.596153015
id_4389,0.897270006,0.943830504,0.8281465,0.736834843,0.115712884,0.329256798,0.278311815,0.022469594,0.374893476,0.102729994,0.225016545,0.187693003,0.094861982,0.081384756,0.598163709
id_4390,0.870544487,0.931980176,0.784824521,0.73443496,0.111146055,0.332190628,0.279937115,0.037167659,0.374812954,0.129455513,0.21282027,0.172252768,0.091442065,0.790160947,0.599136626
id_4391,0.899325816,0.950224967,0.835266081,0.737229732,0.110933234,0.330238334,0.278204505,0.02488122,0.369637181,0.100674184,0.259430841,0.212548015,0.120429932,0.207004758,0.60510385
id_4392,0.920942044,0.95103887,0.801874069,0.734817429,0.110933234,0.329169256,0.277203847,0.028485764,0.371074275,0.079057956,0.233998298,0.185132183,0.102678935,0.023787833,0.600801395
id_4393,0.847023612,0.946229419,0.809782809,0.736974476,0.110933234,0.33489101,0.281863079,0.034109053,0.370662718,0.152976388,0.243263685,0.197484371,0.112694406,0.162971961,0.599496966
id_4394,0.959972186,0.947953499,0.840837557,0.736246192,0.110933234,0.327304331,0.275820633,0.012804819,0.370187415,0.040027814,0.225772903,0.186487911,0.107483104,0.144042919,0.607431644
id_4395,0.812467878,0.94431147,0.818941048,0.739585842,0.113109881,0.339568485,0.286181829,0.034241567,0.37045694,0.187532122,0.2637799,0.217895609,0.124501262,0.165705031,0.595735021
id_4396,0.904404873,0.957589618,0.769849134,0.733096952,0.112094509,0.329474095,0.277950152,0.038461989,0.370891982,0.095595127,0.269263496,0.220908338,0.124419836,0.151229882,0.60548581
id_4397,0.95697917,0.953232747,0.777267485,0.733212446,0.110933234,0.327509684,0.27591223,0.028497616,0.369637181,0.04302083,0.242034603,0.194321006,0.102678935,0.075716166,0.608310872
id_4398,0.953986154,0.953627735,0.812211675,0.734943651,0.110933234,0.327423376,0.276004927,0.017599925,0.369637181,0.046013846,0.266332608,0.222791293,0.128328312,0.131794716,0.61431413
id_4399,0.951748949,0.955918443,0.927048735,0.740660187,0.110933234,0.327706867,0.276076149,0.009335851,0.369637181,0.048251051,0.263118086,0.223619794,0.14510219,0.223605628,0.617175226
